         t             x1             x2             v1             v2             p1             p2
  9.480000       0.207770       0.441906      -0.252995      -0.012141      -0.252995      -0.024282
  9.485000       0.206500       0.441840      -0.254843      -0.014347      -0.254843      -0.028693
  9.490000       0.205221       0.441763      -0.256675      -0.016552      -0.256675      -0.033103
  9.495000       0.203933       0.441675      -0.258493      -0.018756      -0.258493      -0.037511
  9.500000       0.202636       0.441575      -0.260295      -0.020959      -0.260295      -0.041917
  9.505000       0.201330       0.441465      -0.262082      -0.023160      -0.262082      -0.046320
  9.510000       0.200016       0.441344      -0.263853      -0.025361      -0.263853      -0.050722
  9.515000       0.198692       0.441211      -0.265609      -0.027560      -0.265609      -0.055120
  9.520000       0.197360       0.441068      -0.267350      -0.029758      -0.267350      -0.059516
  9.525000       0.196018       0.440914      -0.269075      -0.031954      -0.269075      -0.063909
  9.530000       0.194669       0.440749      -0.270784      -0.034150      -0.270784      -0.068299
  9.535000       0.193311       0.440572      -0.272477      -0.036343      -0.272477      -0.072686
  9.540000       0.191944       0.440385      -0.274155      -0.038535      -0.274155      -0.077070
  9.545000       0.190569       0.440187      -0.275817      -0.040725      -0.275817      -0.081451
  9.550000       0.189186       0.439978      -0.277462      -0.042914      -0.277462      -0.085828
  9.555000       0.187795       0.439758      -0.279092      -0.045101      -0.279092      -0.090202
  9.560000       0.186395       0.439527      -0.280705      -0.047286      -0.280705      -0.094572
  9.565000       0.184988       0.439285      -0.282303      -0.049469      -0.282303      -0.098938
  9.570000       0.183572       0.439032      -0.283884      -0.051650      -0.283884      -0.103301
  9.575000       0.182149       0.438768      -0.285448      -0.053830      -0.285448      -0.107659
  9.580000       0.180718       0.438494      -0.286997      -0.056007      -0.286997      -0.112014
  9.585000       0.179279       0.438208      -0.288529      -0.058182      -0.288529      -0.116364
  9.590000       0.177832       0.437912      -0.290044      -0.060355      -0.290044      -0.120710
  9.595000       0.176378       0.437605      -0.291543      -0.062525      -0.291543      -0.125051
  9.600000       0.174917       0.437287      -0.293025      -0.064694      -0.293025      -0.129387
  9.605000       0.173448       0.436958      -0.294491      -0.066860      -0.294491      -0.133719
  9.610000       0.171972       0.436618      -0.295939      -0.069023      -0.295939      -0.138046
  9.615000       0.170489       0.436268      -0.297371      -0.071184      -0.297371      -0.142368
  9.620000       0.168998       0.435906      -0.298786      -0.073343      -0.298786      -0.146685
  9.625000       0.167501       0.435534      -0.300185      -0.075498      -0.300185      -0.150997
  9.630000       0.165997       0.435151      -0.301566      -0.077652      -0.301566      -0.155303
  9.635000       0.164485       0.434758      -0.302930      -0.079802      -0.302930      -0.159604
  9.640000       0.162967       0.434353      -0.304277      -0.081950      -0.304277      -0.163899
  9.645000       0.161443       0.433938      -0.305607      -0.084094      -0.305607      -0.168189
  9.650000       0.159911       0.433512      -0.306920      -0.086236      -0.306920      -0.172473
  9.655000       0.158373       0.433076      -0.308216      -0.088375      -0.308216      -0.176751
  9.660000       0.156829       0.432629      -0.309495      -0.090511      -0.309495      -0.181022
  9.665000       0.155278       0.432171      -0.310756      -0.092644      -0.310756      -0.185288
  9.670000       0.153722       0.431702      -0.312000      -0.094774      -0.312000      -0.189547
  9.675000       0.152159       0.431223      -0.313226      -0.096900      -0.313226      -0.193800
  9.680000       0.150589       0.430733      -0.314435      -0.099023      -0.314435      -0.198047
  9.685000       0.149014       0.430233      -0.315627      -0.101143      -0.315627      -0.202287
  9.690000       0.147433       0.429722      -0.316801      -0.103260      -0.316801      -0.206520
  9.695000       0.145846       0.429200      -0.317958      -0.105373      -0.317958      -0.210746
  9.700000       0.144254       0.428668      -0.319097      -0.107482      -0.319097      -0.214965
  9.705000       0.142655       0.428125      -0.320218      -0.109588      -0.320218      -0.219177
  9.710000       0.141051       0.427572      -0.321322      -0.111691      -0.321322      -0.223382
  9.715000       0.139442       0.427009      -0.322408      -0.113790      -0.322408      -0.227579
  9.720000       0.137827       0.426434      -0.323477      -0.115885      -0.323477      -0.231769
  9.725000       0.136207       0.425850      -0.324527      -0.117976      -0.324527      -0.235952
  9.730000       0.134582       0.425255      -0.325560      -0.120063      -0.325560      -0.240126
  9.735000       0.132952       0.424649      -0.326575      -0.122147      -0.326575      -0.244293
  9.740000       0.131316       0.424033      -0.327573      -0.124226      -0.327573      -0.248452
  9.745000       0.129676       0.423407      -0.328552      -0.126302      -0.328552      -0.252604
  9.750000       0.128031       0.422770      -0.329514      -0.128373      -0.329514      -0.256746
  9.755000       0.126381       0.422123      -0.330458      -0.130441      -0.330458      -0.260881
  9.760000       0.124726       0.421466      -0.331383      -0.132504      -0.331383      -0.265007
  9.765000       0.123067       0.420798      -0.332291      -0.134563      -0.332291      -0.269125
  9.770000       0.121403       0.420120      -0.333181      -0.136617      -0.333181      -0.273234
  9.775000       0.119735       0.419432      -0.334053      -0.138667      -0.334053      -0.277335
  9.780000       0.118063       0.418733      -0.334907      -0.140713      -0.334907      -0.281427
  9.785000       0.116386       0.418025      -0.335743      -0.142755      -0.335743      -0.285509
  9.790000       0.114706       0.417306      -0.336561      -0.144792      -0.336561      -0.289583
  9.795000       0.113021       0.416577      -0.337361      -0.146824      -0.337361      -0.293648
  9.800000       0.111332       0.415838      -0.338142      -0.148852      -0.338142      -0.297703
  9.805000       0.109639       0.415088      -0.338906      -0.150875      -0.338906      -0.301749
  9.810000       0.107943       0.414329      -0.339652      -0.152893      -0.339652      -0.305786
  9.815000       0.106243       0.413559      -0.340379      -0.154906      -0.340379      -0.309813
  9.820000       0.104539       0.412780      -0.341089      -0.156915      -0.341089      -0.313830
  9.825000       0.102832       0.411990      -0.341780      -0.158919      -0.341780      -0.317838
  9.830000       0.101121       0.411191      -0.342453      -0.160918      -0.342453      -0.321835
  9.835000       0.099408       0.410381      -0.343108      -0.162911      -0.343108      -0.325823
  9.840000       0.097690       0.409562      -0.343745      -0.164900      -0.343745      -0.329800
  9.845000       0.095970       0.408732      -0.344364      -0.166884      -0.344364      -0.333767
  9.850000       0.094247       0.407893      -0.344964      -0.168862      -0.344964      -0.337724
  9.855000       0.092520       0.407044      -0.345547      -0.170835      -0.345547      -0.341671
  9.860000       0.090791       0.406184      -0.346111      -0.172803      -0.346111      -0.345607
  9.865000       0.089059       0.405315      -0.346657      -0.174766      -0.346657      -0.349532
  9.870000       0.087325       0.404437      -0.347185      -0.176723      -0.347185      -0.353447
  9.875000       0.085588       0.403548      -0.347695      -0.178675      -0.347695      -0.357350
  9.880000       0.083848       0.402650      -0.348186      -0.180622      -0.348186      -0.361243
  9.885000       0.082106       0.401742      -0.348660      -0.182562      -0.348660      -0.365125
  9.890000       0.080361       0.400824      -0.349115      -0.184498      -0.349115      -0.368995
  9.895000       0.078615       0.399897      -0.349552      -0.186427      -0.349552      -0.372855
  9.900000       0.076866       0.398960      -0.349971      -0.188351      -0.349971      -0.376703
  9.905000       0.075115       0.398014      -0.350372      -0.190270      -0.350372      -0.380539
  9.910000       0.073362       0.397057      -0.350755      -0.192182      -0.350755      -0.384364
  9.915000       0.071607       0.396092      -0.351120      -0.194089      -0.351120      -0.388177
  9.920000       0.069851       0.395117      -0.351466      -0.195989      -0.351466      -0.391979
  9.925000       0.068093       0.394132      -0.351795      -0.197884      -0.351795      -0.395768
  9.930000       0.066333       0.393138      -0.352105      -0.199773      -0.352105      -0.399546
  9.935000       0.064572       0.392134      -0.352397      -0.201656      -0.352397      -0.403312
  9.940000       0.062809       0.391121      -0.352671      -0.203532      -0.352671      -0.407065
  9.945000       0.061045       0.390099      -0.352928      -0.205403      -0.352928      -0.410806
  9.950000       0.059280       0.389067      -0.353166      -0.207267      -0.353166      -0.414535
  9.955000       0.057513       0.388026      -0.353386      -0.209126      -0.353386      -0.418251
  9.960000       0.055746       0.386976      -0.353588      -0.210978      -0.353588      -0.421955
  9.965000       0.053978       0.385916      -0.353772      -0.212823      -0.353772      -0.425646
  9.970000       0.052208       0.384848      -0.353938      -0.214662      -0.353938      -0.429325
  9.975000       0.050438       0.383770      -0.354086      -0.216495      -0.354086      -0.432990
  9.980000       0.048667       0.382683      -0.354217      -0.218321      -0.354217      -0.436643
  9.985000       0.046896       0.381587      -0.354329      -0.220141      -0.354329      -0.440283
  9.990000       0.045124       0.380481      -0.354424      -0.221955      -0.354424      -0.443909
  9.995000       0.043352       0.379367      -0.354500      -0.223761      -0.354500      -0.447522
 10.000000       0.041579       0.378244      -0.354559      -0.225561      -0.354559      -0.451122
 10.005000       0.039806       0.377111      -0.354600      -0.227355      -0.354600      -0.454709
 10.010000       0.038033       0.375970      -0.354624      -0.229141      -0.354624      -0.458282
 10.015000       0.036260       0.374820      -0.354629      -0.230921      -0.354629      -0.461842
 10.020000       0.034487       0.373661      -0.354617      -0.232694      -0.354617      -0.465388
 10.025000       0.032714       0.372493      -0.354587      -0.234460      -0.354587      -0.468920
 10.030000       0.030941       0.371316      -0.354539      -0.236219      -0.354539      -0.472438
 10.035000       0.029169       0.370131      -0.354474      -0.237971      -0.354474      -0.475943
 10.040000       0.027396       0.368937      -0.354391      -0.239716      -0.354391      -0.479433
 10.045000       0.025625       0.367734      -0.354291      -0.241455      -0.354291      -0.482909
 10.050000       0.023854       0.366522      -0.354173      -0.243186      -0.354173      -0.486371
 10.055000       0.022083       0.365302      -0.354038      -0.244909      -0.354038      -0.489819
 10.060000       0.020313       0.364073      -0.353885      -0.246626      -0.353885      -0.493252
 10.065000       0.018544       0.362836      -0.353714      -0.248336      -0.353714      -0.496671
 10.070000       0.016776       0.361590      -0.353526      -0.250038      -0.353526      -0.500076
 10.075000       0.015009       0.360335      -0.353321      -0.251733      -0.353321      -0.503465
 10.080000       0.013243       0.359072      -0.353099      -0.253420      -0.353099      -0.506840
 10.085000       0.011478       0.357801      -0.352859      -0.255100      -0.352859      -0.510201
 10.090000       0.009714       0.356521      -0.352602      -0.256773      -0.352602      -0.513546
 10.095000       0.007952       0.355233      -0.352328      -0.258438      -0.352328      -0.516877
 10.100000       0.006191       0.353937      -0.352036      -0.260096      -0.352036      -0.520192
 10.105000       0.004432       0.352633      -0.351728      -0.261746      -0.351728      -0.523492
 10.110000       0.002674       0.351320      -0.351402      -0.263389      -0.351402      -0.526777
 10.115000       0.000918       0.349999      -0.351059      -0.265024      -0.351059      -0.530047
 10.120000      -0.000837       0.348669      -0.350700      -0.266651      -0.350700      -0.533302
 10.125000      -0.002589       0.347332      -0.350323      -0.268270      -0.350323      -0.536541
 10.130000      -0.004340       0.345987      -0.349929      -0.269882      -0.349929      -0.539764
 10.135000      -0.006089       0.344633      -0.349519      -0.271486      -0.349519      -0.542972
 10.140000      -0.007835       0.343272      -0.349092      -0.273082      -0.349092      -0.546164
 10.145000      -0.009579       0.341903      -0.348648      -0.274670      -0.348648      -0.549340
 10.150000      -0.011321       0.340525      -0.348187      -0.276251      -0.348187      -0.552501
 10.155000      -0.013061       0.339140      -0.347709      -0.277823      -0.347709      -0.555646
 10.160000      -0.014799       0.337747      -0.347215      -0.279387      -0.347215      -0.558774
 10.165000      -0.016533       0.336346      -0.346704      -0.280944      -0.346704      -0.561887
 10.170000      -0.018266       0.334938      -0.346177      -0.282492      -0.346177      -0.564984
 10.175000      -0.019995       0.333521      -0.345633      -0.284032      -0.345633      -0.568064
 10.180000      -0.021722       0.332097      -0.345073      -0.285564      -0.345073      -0.571128
 10.185000      -0.023446       0.330666      -0.344497      -0.287088      -0.344497      -0.574176
 10.190000      -0.025167       0.329226      -0.343904      -0.288603      -0.343904      -0.577207
 10.195000      -0.026885       0.327780      -0.343295      -0.290111      -0.343295      -0.580222
 10.200000      -0.028600       0.326325      -0.342669      -0.291610      -0.342669      -0.583220
 10.205000      -0.030311       0.324864      -0.342028      -0.293101      -0.342028      -0.586201
 10.210000      -0.032020       0.323394      -0.341370      -0.294583      -0.341370      -0.589166
 10.215000      -0.033725       0.321918      -0.340696      -0.296057      -0.340696      -0.592114
 10.220000      -0.035427       0.320434      -0.340007      -0.297523      -0.340007      -0.595046
 10.225000      -0.037125       0.318943      -0.339301      -0.298980      -0.339301      -0.597960
 10.230000      -0.038820       0.317444      -0.338580      -0.300429      -0.338580      -0.600857
 10.235000      -0.040511       0.315938      -0.337842      -0.301869      -0.337842      -0.603738
 10.240000      -0.042198       0.314425      -0.337089      -0.303300      -0.337089      -0.606601
 10.245000      -0.043882       0.312905      -0.336320      -0.304723      -0.336320      -0.609447
 10.250000      -0.045561       0.311378      -0.335536      -0.306138      -0.335536      -0.612276
 10.255000      -0.047237       0.309844      -0.334736      -0.307544      -0.334736      -0.615087
 10.260000      -0.048909       0.308303      -0.333920      -0.308941      -0.333920      -0.617881
 10.265000      -0.050576       0.306754      -0.333089      -0.310329      -0.333089      -0.620658
 10.270000      -0.052240       0.305199      -0.332243      -0.311708      -0.332243      -0.623417
 10.275000      -0.053899       0.303637      -0.331381      -0.313079      -0.331381      -0.626159
 10.280000      -0.055553       0.302069      -0.330504      -0.314441      -0.330504      -0.628883
 10.285000      -0.057204       0.300493      -0.329612      -0.315794      -0.329612      -0.631589
 10.290000      -0.058850       0.298911      -0.328704      -0.317139      -0.328704      -0.634277
 10.295000      -0.060491       0.297322      -0.327782      -0.318474      -0.327782      -0.636948
 10.300000      -0.062127       0.295726      -0.326845      -0.319801      -0.326845      -0.639601
 10.305000      -0.063759       0.294124      -0.325892      -0.321118      -0.325892      -0.642236
 10.310000      -0.065386       0.292515      -0.324925      -0.322427      -0.324925      -0.644853
 10.315000      -0.067008       0.290899      -0.323943      -0.323726      -0.323943      -0.647452
 10.320000      -0.068626       0.289278      -0.322946      -0.325016      -0.322946      -0.650033
 10.325000      -0.070238       0.287649      -0.321934      -0.326298      -0.321934      -0.652596
 10.330000      -0.071845       0.286015      -0.320908      -0.327570      -0.320908      -0.655140
 10.335000      -0.073447       0.284374      -0.319868      -0.328833      -0.319868      -0.657666
 10.340000      -0.075044       0.282726      -0.318813      -0.330087      -0.318813      -0.660174
 10.345000      -0.076635       0.281073      -0.317743      -0.331332      -0.317743      -0.662664
 10.350000      -0.078221       0.279413      -0.316659      -0.332568      -0.316659      -0.665135
 10.355000      -0.079802       0.277747      -0.315561      -0.333794      -0.315561      -0.667588
 10.360000      -0.081377       0.276075      -0.314449      -0.335011      -0.314449      -0.670022
 10.365000      -0.082946       0.274397      -0.313323      -0.336219      -0.313323      -0.672438
 10.370000      -0.084510       0.272713      -0.312182      -0.337417      -0.312182      -0.674835
 10.375000      -0.086068       0.271023      -0.311028      -0.338606      -0.311028      -0.677213
 10.380000      -0.087620       0.269327      -0.309860      -0.339786      -0.309860      -0.679573
 10.385000      -0.089166       0.267625      -0.308678      -0.340957      -0.308678      -0.681913
 10.390000      -0.090707       0.265917      -0.307482      -0.342118      -0.307482      -0.684235
 10.395000      -0.092241       0.264204      -0.306272      -0.343269      -0.306272      -0.686538
 10.400000      -0.093770       0.262485      -0.305049      -0.344411      -0.305049      -0.688823
 10.405000      -0.095292       0.260760      -0.303813      -0.345544      -0.303813      -0.691088
 10.410000      -0.096808       0.259029      -0.302563      -0.346667      -0.302563      -0.693334
 10.415000      -0.098317       0.257293      -0.301300      -0.347781      -0.301300      -0.695561
 10.420000      -0.099821       0.255551      -0.300023      -0.348885      -0.300023      -0.697769
 10.425000      -0.101318       0.253804      -0.298733      -0.349979      -0.298733      -0.699958
 10.430000      -0.102808       0.252052      -0.297430      -0.351064      -0.297430      -0.702128
 10.435000      -0.104292       0.250294      -0.296114      -0.352139      -0.296114      -0.704278
 10.440000      -0.105769       0.248530      -0.294785      -0.353205      -0.294785      -0.706410
 10.445000      -0.107240       0.246762      -0.293443      -0.354261      -0.293443      -0.708521
 10.450000      -0.108703       0.244988      -0.292089      -0.355307      -0.292089      -0.710614
 10.455000      -0.110160       0.243208      -0.290721      -0.356344      -0.290721      -0.712687
 10.460000      -0.111611       0.241424      -0.289341      -0.357370      -0.289341      -0.714741
 10.465000      -0.113054       0.239635      -0.287949      -0.358388      -0.287949      -0.716775
 10.470000      -0.114490       0.237840      -0.286543      -0.359395      -0.286543      -0.718790
 10.475000      -0.115919       0.236041      -0.285126      -0.360393      -0.285126      -0.720785
 10.480000      -0.117341       0.234236      -0.283696      -0.361380      -0.283696      -0.722761
 10.485000      -0.118756       0.232427      -0.282254      -0.362358      -0.282254      -0.724717
 10.490000      -0.120164       0.230613      -0.280800      -0.363326      -0.280800      -0.726653
 10.495000      -0.121564       0.228794      -0.279333      -0.364285      -0.279333      -0.728569
 10.500000      -0.122957       0.226970      -0.277855      -0.365233      -0.277855      -0.730466
 10.505000      -0.124343       0.225142      -0.276365      -0.366172      -0.276365      -0.732343
 10.510000      -0.125721       0.223308      -0.274863      -0.367100      -0.274863      -0.734201
 10.515000      -0.127091       0.221471      -0.273349      -0.368019      -0.273349      -0.736038
 10.520000      -0.128454       0.219628      -0.271823      -0.368928      -0.271823      -0.737856
 10.525000      -0.129810       0.217781      -0.270286      -0.369827      -0.270286      -0.739654
 10.530000      -0.131157       0.215930      -0.268738      -0.370716      -0.268738      -0.741431
 10.535000      -0.132497       0.214074      -0.267178      -0.371595      -0.267178      -0.743189
 10.540000      -0.133829       0.212214      -0.265607      -0.372463      -0.265607      -0.744927
 10.545000      -0.135153       0.210350      -0.264024      -0.373322      -0.264024      -0.746645
 10.550000      -0.136469       0.208481      -0.262430      -0.374171      -0.262430      -0.748342
 10.555000      -0.137777       0.206608      -0.260826      -0.375010      -0.260826      -0.750020
 10.560000      -0.139077       0.204731      -0.259210      -0.375839      -0.259210      -0.751678
 10.565000      -0.140369       0.202849      -0.257583      -0.376658      -0.257583      -0.753315
 10.570000      -0.141653       0.200964      -0.255946      -0.377466      -0.255946      -0.754932
 10.575000      -0.142929       0.199075      -0.254298      -0.378265      -0.254298      -0.756530
 10.580000      -0.144196       0.197182      -0.252639      -0.379053      -0.252639      -0.758106
 10.585000      -0.145455       0.195284      -0.250970      -0.379832      -0.250970      -0.759663
 10.590000      -0.146706       0.193383      -0.249290      -0.380600      -0.249290      -0.761199
 10.595000      -0.147948       0.191478      -0.247600      -0.381358      -0.247600      -0.762716
 10.600000      -0.149182       0.189570      -0.245900      -0.382106      -0.245900      -0.764211
 10.605000      -0.150407       0.187657      -0.244189      -0.382843      -0.244189      -0.765687
 10.610000      -0.151624       0.185741      -0.242468      -0.383571      -0.242468      -0.767142
 10.615000      -0.152832       0.183822      -0.240738      -0.384288      -0.240738      -0.768577
 10.620000      -0.154031       0.181898      -0.238997      -0.384996      -0.238997      -0.769991
 10.625000      -0.155222       0.179972      -0.237247      -0.385692      -0.237247      -0.771385
 10.630000      -0.156403       0.178041      -0.235487      -0.386379      -0.235487      -0.772758
 10.635000      -0.157576       0.176108      -0.233717      -0.387056      -0.233717      -0.774112
 10.640000      -0.158741       0.174171      -0.231938      -0.387722      -0.231938      -0.775444
 10.645000      -0.159896       0.172231      -0.230149      -0.388378      -0.230149      -0.776756
 10.650000      -0.161042       0.170287      -0.228351      -0.389024      -0.228351      -0.778048
 10.655000      -0.162179       0.168340      -0.226543      -0.389659      -0.226543      -0.779319
 10.660000      -0.163308       0.166391      -0.224727      -0.390285      -0.224727      -0.780569
 10.665000      -0.164427       0.164438      -0.222901      -0.390900      -0.222901      -0.781799
 10.670000      -0.165537       0.162482      -0.221066      -0.391504      -0.221066      -0.783009
 10.675000      -0.166637       0.160523      -0.219223      -0.392099      -0.219223      -0.784198
 10.680000      -0.167729       0.158561      -0.217370      -0.392683      -0.217370      -0.785366
 10.685000      -0.168811       0.156596      -0.215509      -0.393257      -0.215509      -0.786514
 10.690000      -0.169884       0.154628      -0.213639      -0.393820      -0.213639      -0.787641
 10.695000      -0.170947       0.152658      -0.211761      -0.394374      -0.211761      -0.788747
 10.700000      -0.172001       0.150684      -0.209874      -0.394916      -0.209874      -0.789833
 10.705000      -0.173046       0.148708      -0.207979      -0.395449      -0.207979      -0.790898
 10.710000      -0.174081       0.146730      -0.206075      -0.395971      -0.206075      -0.791943
 10.715000      -0.175107       0.144749      -0.204164      -0.396483      -0.204164      -0.792966
 10.720000      -0.176123       0.142765      -0.202244      -0.396985      -0.202244      -0.793969
 10.725000      -0.177129       0.140779      -0.200316      -0.397476      -0.200316      -0.794952
 10.730000      -0.178126       0.138790      -0.198381      -0.397957      -0.198381      -0.795914
 10.735000      -0.179113       0.136799      -0.196437      -0.398427      -0.196437      -0.796855
 10.740000      -0.180090       0.134806      -0.194486      -0.398887      -0.194486      -0.797775
 10.745000      -0.181058       0.132811      -0.192528      -0.399337      -0.192528      -0.798674
 10.750000      -0.182016       0.130813      -0.190561      -0.399777      -0.190561      -0.799553
 10.755000      -0.182963       0.128813      -0.188588      -0.400206      -0.188588      -0.800411
 10.760000      -0.183901       0.126811      -0.186607      -0.400624      -0.186607      -0.801249
 10.765000      -0.184829       0.124807      -0.184619      -0.401033      -0.184619      -0.802066
 10.770000      -0.185748       0.122800      -0.182623      -0.401431      -0.182623      -0.802861
 10.775000      -0.186656       0.120792      -0.180621      -0.401818      -0.180621      -0.803637
 10.780000      -0.187554       0.118782      -0.178612      -0.402196      -0.178612      -0.804391
 10.785000      -0.188442       0.116770      -0.176596      -0.402562      -0.176596      -0.805125
 10.790000      -0.189320       0.114757      -0.174573      -0.402919      -0.174573      -0.805838
 10.795000      -0.190188       0.112741      -0.172543      -0.403265      -0.172543      -0.806530
 10.800000      -0.191045       0.110724      -0.170507      -0.403601      -0.170507      -0.807202
 10.805000      -0.191893       0.108705      -0.168465      -0.403926      -0.168465      -0.807852
 10.810000      -0.192730       0.106685      -0.166416      -0.404241      -0.166416      -0.808482
 10.815000      -0.193557       0.104663      -0.164361      -0.404546      -0.164361      -0.809091
 10.820000      -0.194373       0.102639      -0.162299      -0.404840      -0.162299      -0.809680
 10.825000      -0.195180       0.100614      -0.160232      -0.405124      -0.160232      -0.810248
 10.830000      -0.195976       0.098588      -0.158159      -0.405397      -0.158159      -0.810795
 10.835000      -0.196761       0.096560      -0.156079      -0.405661      -0.156079      -0.811321
 10.840000      -0.197536       0.094531      -0.153994      -0.405913      -0.153994      -0.811827
 10.845000      -0.198301       0.092501      -0.151903      -0.406156      -0.151903      -0.812311
 10.850000      -0.199056       0.090470      -0.149807      -0.406388      -0.149807      -0.812776
 10.855000      -0.199799       0.088437      -0.147705      -0.406610      -0.147705      -0.813219
 10.860000      -0.200533       0.086404      -0.145598      -0.406821      -0.145598      -0.813642
 10.865000      -0.201255       0.084369      -0.143485      -0.407022      -0.143485      -0.814044
 10.870000      -0.201967       0.082334      -0.141368      -0.407213      -0.141368      -0.814425
 10.875000      -0.202669       0.080297      -0.139245      -0.407393      -0.139245      -0.814786
 10.880000      -0.203360       0.078260      -0.137117      -0.407563      -0.137117      -0.815126
 10.885000      -0.204040       0.076222      -0.134984      -0.407723      -0.134984      -0.815445
 10.890000      -0.204710       0.074183      -0.132846      -0.407872      -0.132846      -0.815744
 10.895000      -0.205369       0.072143      -0.130704      -0.408011      -0.130704      -0.816022
 10.900000      -0.206017       0.070102      -0.128557      -0.408140      -0.128557      -0.816279
 10.905000      -0.206654       0.068061      -0.126406      -0.408258      -0.126406      -0.816516
 10.910000      -0.207281       0.066020      -0.124250      -0.408366      -0.124250      -0.816732
 10.915000      -0.207897       0.063978      -0.122090      -0.408464      -0.122090      -0.816928
 10.920000      -0.208502       0.061935      -0.119925      -0.408551      -0.119925      -0.817103
 10.925000      -0.209096       0.059892      -0.117756      -0.408629      -0.117756      -0.817257
 10.930000      -0.209679       0.057849      -0.115584      -0.408695      -0.115584      -0.817391
 10.935000      -0.210252       0.055805      -0.113407      -0.408752      -0.113407      -0.817504
 10.940000      -0.210813       0.053761      -0.111227      -0.408799      -0.111227      -0.817597
 10.945000      -0.211364       0.051717      -0.109043      -0.408835      -0.109043      -0.817669
 10.950000      -0.211904       0.049673      -0.106855      -0.408861      -0.106855      -0.817721
 10.955000      -0.212432       0.047629      -0.104664      -0.408876      -0.104664      -0.817753
 10.960000      -0.212950       0.045584      -0.102469      -0.408882      -0.102469      -0.817763
 10.965000      -0.213457       0.043540      -0.100271      -0.408877      -0.100271      -0.817754
 10.970000      -0.213953       0.041496      -0.098069      -0.408862      -0.098069      -0.817724
 10.975000      -0.214438       0.039451      -0.095865      -0.408837      -0.095865      -0.817673
 10.980000      -0.214912       0.037407      -0.093657      -0.408801      -0.093657      -0.817603
 10.985000      -0.215374       0.035363      -0.091446      -0.408756      -0.091446      -0.817511
 10.990000      -0.215826       0.033320      -0.089233      -0.408700      -0.089233      -0.817400
 10.995000      -0.216267       0.031276      -0.087017      -0.408634      -0.087017      -0.817268
 11.000000      -0.216696       0.029233      -0.084798      -0.408558      -0.084798      -0.817116
 11.005000      -0.217115       0.027191      -0.082577      -0.408472      -0.082577      -0.816943
 11.010000      -0.217522       0.025149      -0.080353      -0.408375      -0.080353      -0.816751
 11.015000      -0.217918       0.023107      -0.078126      -0.408269      -0.078126      -0.816538
 11.020000      -0.218303       0.021066      -0.075898      -0.408152      -0.075898      -0.816304
 11.025000      -0.218677       0.019026      -0.073667      -0.408025      -0.073667      -0.816051
 11.030000      -0.219040       0.016986      -0.071434      -0.407889      -0.071434      -0.815777
 11.035000      -0.219392       0.014947      -0.069200      -0.407742      -0.069200      -0.815484
 11.040000      -0.219732       0.012908      -0.066963      -0.407585      -0.066963      -0.815170
 11.045000      -0.220061       0.010871      -0.064725      -0.407418      -0.064725      -0.814836
 11.050000      -0.220379       0.008834      -0.062485      -0.407241      -0.062485      -0.814482
 11.055000      -0.220686       0.006799      -0.060243      -0.407054      -0.060243      -0.814108
 11.060000      -0.220982       0.004764      -0.058000      -0.406857      -0.058000      -0.813714
 11.065000      -0.221266       0.002730      -0.055755      -0.406650      -0.055755      -0.813300
 11.070000      -0.221539       0.000697      -0.053509      -0.406433      -0.053509      -0.812866
 11.075000      -0.221801      -0.001334      -0.051262      -0.406206      -0.051262      -0.812412
 11.080000      -0.222052      -0.003365      -0.049014      -0.405969      -0.049014      -0.811938
 11.085000      -0.222291      -0.005394      -0.046765      -0.405722      -0.046765      -0.811444
 11.090000      -0.222519      -0.007422      -0.044515      -0.405465      -0.044515      -0.810930
 11.095000      -0.222736      -0.009449      -0.042264      -0.405198      -0.042264      -0.810397
 11.100000      -0.222942      -0.011474      -0.040013      -0.404922      -0.040013      -0.809844
 11.105000      -0.223137      -0.013498      -0.037761      -0.404635      -0.037761      -0.809271
 11.110000      -0.223320      -0.015520      -0.035508      -0.404339      -0.035508      -0.808678
 11.115000      -0.223492      -0.017541      -0.033255      -0.404033      -0.033255      -0.808065
 11.120000      -0.223652      -0.019561      -0.031002      -0.403717      -0.031002      -0.807433
 11.125000      -0.223802      -0.021578      -0.028748      -0.403391      -0.028748      -0.806781
 11.130000      -0.223940      -0.023594      -0.026495      -0.403055      -0.026495      -0.806110
 11.135000      -0.224067      -0.025609      -0.024241      -0.402710      -0.024241      -0.805419
 11.140000      -0.224182      -0.027622      -0.021987      -0.402354      -0.021987      -0.804709
 11.145000      -0.224286      -0.029632      -0.019734      -0.401989      -0.019734      -0.803979
 11.150000      -0.224380      -0.031641      -0.017481      -0.401615      -0.017481      -0.803229
 11.155000      -0.224461      -0.033649      -0.015228      -0.401230      -0.015228      -0.802460
 11.160000      -0.224532      -0.035654      -0.012976      -0.400836      -0.012976      -0.801672
 11.165000      -0.224591      -0.037657      -0.010724      -0.400432      -0.010724      -0.800865
 11.170000      -0.224639      -0.039658      -0.008473      -0.400019      -0.008473      -0.800038
 11.175000      -0.224676      -0.041657      -0.006222      -0.399596      -0.006222      -0.799191
 11.180000      -0.224701      -0.043654      -0.003973      -0.399163      -0.003973      -0.798326
 11.185000      -0.224715      -0.045649      -0.001724      -0.398721      -0.001724      -0.797441
 11.190000      -0.224718      -0.047641       0.000523      -0.398269       0.000523      -0.796537
