         t             x1             x2             v1             v2             p1             p2
 10.690000      -0.068142      -0.050384      -0.557933       0.307085      -0.557933       0.614171
 10.695000      -0.070926      -0.048849      -0.555697       0.306788      -0.555697       0.613575
 10.700000      -0.073698      -0.047316      -0.553266       0.306396      -0.553266       0.612792
 10.705000      -0.076458      -0.045785      -0.550641       0.305912      -0.550641       0.611823
 10.710000      -0.079204      -0.044257      -0.547823       0.305334      -0.547823       0.610668
 10.715000      -0.081936      -0.042732      -0.544814       0.304664      -0.544814       0.609328
 10.720000      -0.084652      -0.041211      -0.541613       0.303902      -0.541613       0.607803
 10.725000      -0.087352      -0.039693      -0.538224       0.303048      -0.538224       0.606096
 10.730000      -0.090034      -0.038180      -0.534647       0.302103      -0.534647       0.604206
 10.735000      -0.092698      -0.036672      -0.530883       0.301068      -0.530883       0.602136
 10.740000      -0.095343      -0.035170      -0.526935       0.299943      -0.526935       0.599885
 10.745000      -0.097967      -0.033673      -0.522803       0.298728      -0.522803       0.597456
 10.750000      -0.100570      -0.032183      -0.518490       0.297425      -0.518490       0.594849
 10.755000      -0.103152      -0.030699      -0.513996       0.296033      -0.513996       0.592066
 10.760000      -0.105710      -0.029223      -0.509325       0.294554      -0.509325       0.589108
 10.765000      -0.108245      -0.027754      -0.504476       0.292989      -0.504476       0.585977
 10.770000      -0.110755      -0.026293      -0.499453       0.291337      -0.499453       0.582674
 10.775000      -0.113239      -0.024840      -0.494257       0.289600      -0.494257       0.579201
 10.780000      -0.115697      -0.023397      -0.488890       0.287779      -0.488890       0.575558
 10.785000      -0.118128      -0.021963      -0.483354       0.285874      -0.483354       0.571749
 10.790000      -0.120530      -0.020538      -0.477651       0.283887      -0.477651       0.567774
 10.795000      -0.122904      -0.019124      -0.471782       0.281818      -0.471782       0.563635
 10.800000      -0.125248      -0.017720      -0.465751       0.279667      -0.465751       0.559335
 10.805000      -0.127561      -0.016327      -0.459559       0.277437      -0.459559       0.554874
 10.810000      -0.129843      -0.014946      -0.453209       0.275127      -0.453209       0.550255
 10.815000      -0.132093      -0.013576      -0.446702       0.272740      -0.446702       0.545479
 10.820000      -0.134310      -0.012219      -0.440041       0.270275      -0.440041       0.540550
 10.825000      -0.136493      -0.010874      -0.433229       0.267734      -0.433229       0.535468
 10.830000      -0.138642      -0.009542      -0.426266       0.265118      -0.426266       0.530236
 10.835000      -0.140755      -0.008223      -0.419157       0.262428      -0.419157       0.524855
 10.840000      -0.142833      -0.006917      -0.411903       0.259665      -0.411903       0.519329
 10.845000      -0.144874      -0.005626      -0.404507       0.256830      -0.404507       0.513659
 10.850000      -0.146878      -0.004349      -0.396971       0.253924      -0.396971       0.507848
 10.855000      -0.148844      -0.003087      -0.389298       0.250949      -0.389298       0.501897
 10.860000      -0.150771      -0.001840      -0.381491       0.247905      -0.381491       0.495810
 10.865000      -0.152658      -0.000608      -0.373551       0.244794      -0.373551       0.489588
 10.870000      -0.154506       0.000608      -0.365482       0.241617      -0.365482       0.483234
 10.875000      -0.156313       0.001808      -0.357287       0.238375      -0.357287       0.476751
 10.880000      -0.158079       0.002992      -0.348967       0.235070      -0.348967       0.470140
 10.885000      -0.159803       0.004159      -0.340526       0.231703      -0.340526       0.463405
 10.890000      -0.161484       0.005309      -0.331967       0.228274      -0.331967       0.456549
 10.895000      -0.163122       0.006441      -0.323291       0.224786      -0.323291       0.449572
 10.900000      -0.164717       0.007556      -0.314503       0.221240      -0.314503       0.442479
 10.905000      -0.166267       0.008654      -0.305605       0.217636      -0.305605       0.435272
 10.910000      -0.167772       0.009733      -0.296599       0.213977      -0.296599       0.427954
 10.915000      -0.169233       0.010793      -0.287490       0.210263      -0.287490       0.420527
 10.920000      -0.170647       0.011835      -0.278278       0.206497      -0.278278       0.412994
 10.925000      -0.172015       0.012858      -0.268968       0.202679      -0.268968       0.405358
 10.930000      -0.173337       0.013862      -0.259563       0.198811      -0.259563       0.397622
 10.935000      -0.174611       0.014846      -0.250065       0.194894      -0.250065       0.389788
 10.940000      -0.175837       0.015811      -0.240478       0.190930      -0.240478       0.381860
 10.945000      -0.177015       0.016755      -0.230804       0.186920      -0.230804       0.373841
 10.950000      -0.178145       0.017680      -0.221046       0.182866      -0.221046       0.365733
 10.955000      -0.179226       0.018584      -0.211208       0.178770      -0.211208       0.357539
 10.960000      -0.180257       0.019467      -0.201293       0.174631      -0.201293       0.349263
 10.965000      -0.181239       0.020330      -0.191303       0.170453      -0.191303       0.340907
 10.970000      -0.182170       0.021172      -0.181242       0.166237      -0.181242       0.332474
 10.975000      -0.183051       0.021993      -0.171114       0.161984      -0.171114       0.323968
 10.980000      -0.183881       0.022792      -0.160920       0.157696      -0.160920       0.315391
 10.985000      -0.184660       0.023569      -0.150665       0.153373      -0.150665       0.306747
 10.990000      -0.185387       0.024325      -0.140351       0.149019      -0.140351       0.298038
 10.995000      -0.186063       0.025060      -0.129982       0.144634      -0.129982       0.289269
 11.000000      -0.186687       0.025772      -0.119560       0.140221      -0.119560       0.280441
 11.005000      -0.187259       0.026462      -0.109090       0.135779      -0.109090       0.271558
 11.010000      -0.187778       0.027129      -0.098574       0.131312      -0.098574       0.262624
 11.015000      -0.188245       0.027775      -0.088015       0.126821      -0.088015       0.253641
 11.020000      -0.188658       0.028398      -0.077417       0.122307      -0.077417       0.244613
 11.025000      -0.189019       0.028998      -0.066783       0.117771      -0.066783       0.235543
 11.030000      -0.189326       0.029575      -0.056116       0.113217      -0.056116       0.226434
 11.035000      -0.189580       0.030130      -0.045420       0.108644      -0.045420       0.217289
 11.040000      -0.189780       0.030662      -0.034697       0.104056      -0.034697       0.208111
 11.045000      -0.189927       0.031170      -0.023952       0.099452      -0.023952       0.198905
 11.050000      -0.190020       0.031656      -0.013186       0.094836      -0.013186       0.189672
 11.055000      -0.190059       0.032119      -0.002405       0.090208      -0.002405       0.180417
 11.060000      -0.190044       0.032558       0.008390       0.085571       0.008390       0.171142
 11.065000      -0.189975       0.032975       0.019194       0.080925       0.019194       0.161851
 11.070000      -0.189852       0.033368       0.030004       0.076273       0.030004       0.152547
 11.075000      -0.189675       0.033737       0.040815       0.071617       0.040815       0.143233
 11.080000      -0.189443       0.034084       0.051623       0.066957       0.051623       0.133913
 11.085000      -0.189158       0.034407       0.062425       0.062295       0.062425       0.124590
 11.090000      -0.188819       0.034707       0.073216       0.057634       0.073216       0.115267
 11.095000      -0.188426       0.034983       0.083993       0.052974       0.083993       0.105947
 11.100000      -0.187979       0.035236       0.094751       0.048317       0.094751       0.096634
 11.105000      -0.187479       0.035466       0.105487       0.043666       0.105487       0.087331
 11.110000      -0.186925       0.035673       0.116196       0.039021       0.116196       0.078041
 11.115000      -0.186317       0.035857       0.126875       0.034384       0.126875       0.068767
 11.120000      -0.185656       0.036017       0.137520       0.029757       0.137520       0.059513
 11.125000      -0.184942       0.036154       0.148126       0.025141       0.148126       0.050282
 11.130000      -0.184175       0.036268       0.158691       0.020538       0.158691       0.041077
 11.135000      -0.183355       0.036360       0.169210       0.015950       0.169210       0.031900
 11.140000      -0.182483       0.036428       0.179679       0.011378       0.179679       0.022757
 11.145000      -0.181558       0.036473       0.190095       0.006824       0.190095       0.013648
 11.150000      -0.180582       0.036496       0.200453       0.002289       0.200453       0.004579
 11.155000      -0.179554       0.036496       0.210750      -0.002225       0.210750      -0.004449
 11.160000      -0.178474       0.036474       0.220983      -0.006716       0.220983      -0.013432
 11.165000      -0.177344       0.036429       0.231147      -0.011183       0.231147      -0.022366
 11.170000      -0.176163       0.036362       0.241239      -0.015625       0.241239      -0.031250
 11.175000      -0.174932       0.036273       0.251255      -0.020039       0.251255      -0.040078
 11.180000      -0.173651       0.036162       0.261192      -0.024425       0.261192      -0.048849
 11.185000      -0.172320       0.036029       0.271046      -0.028780       0.271046      -0.057559
 11.190000      -0.170940       0.035874       0.280814      -0.033103       0.280814      -0.066205
 11.195000      -0.169512       0.035698       0.290491      -0.037392       0.290491      -0.074785
 11.200000      -0.168036       0.035500       0.300076      -0.041647       0.300076      -0.083294
 11.205000      -0.166511       0.035281       0.309564      -0.045865       0.309564      -0.091730
 11.210000      -0.164940       0.035042       0.318951      -0.050045       0.318951      -0.100089
 11.215000      -0.163322       0.034781       0.328236      -0.054185       0.328236      -0.108370
 11.220000      -0.161658       0.034500       0.337414      -0.058285       0.337414      -0.116569
 11.225000      -0.159948       0.034198       0.346481      -0.062342       0.346481      -0.124684
 11.230000      -0.158193       0.033876       0.355437      -0.066355       0.355437      -0.132710
 11.235000      -0.156394       0.033535       0.364275      -0.070323       0.364275      -0.140646
 11.240000      -0.154551       0.033173       0.372995      -0.074244       0.372995      -0.148489
 11.245000      -0.152664       0.032792       0.381593      -0.078118       0.381593      -0.156236
 11.250000      -0.150735       0.032392       0.390066      -0.081942       0.390066      -0.163884
 11.255000      -0.148764       0.031973       0.398410      -0.085715       0.398410      -0.171431
 11.260000      -0.146751       0.031535       0.406624      -0.089437       0.406624      -0.178874
 11.265000      -0.144698       0.031079       0.414705      -0.093105       0.414705      -0.186210
 11.270000      -0.142604       0.030604       0.422649      -0.096719       0.422649      -0.193438
 11.275000      -0.140471       0.030112       0.430454      -0.100277       0.430454      -0.200553
 11.280000      -0.138300       0.029602       0.438118      -0.103778       0.438118      -0.207555
 11.285000      -0.136091       0.029074       0.445637      -0.107220       0.445637      -0.214441
 11.290000      -0.133844       0.028529       0.453011      -0.110604       0.453011      -0.221207
 11.295000      -0.131561       0.027968       0.460235      -0.113927       0.460235      -0.227853
 11.300000      -0.129242       0.027390       0.467308      -0.117188       0.467308      -0.234375
 11.305000      -0.126888       0.026796       0.474227      -0.120386       0.474227      -0.240772
 11.310000      -0.124500       0.026186       0.480990      -0.123521       0.480990      -0.247041
 11.315000      -0.122078       0.025561       0.487596      -0.126590       0.487596      -0.253181
 11.320000      -0.119624       0.024921       0.494042      -0.129594       0.494042      -0.259189
 11.325000      -0.117138       0.024265       0.500325      -0.132531       0.500325      -0.265062
 11.330000      -0.114621       0.023596       0.506445      -0.135400       0.506445      -0.270800
 11.335000      -0.112074       0.022911       0.512398      -0.138200       0.512398      -0.276400
 11.340000      -0.109497       0.022214       0.518184      -0.140931       0.518184      -0.281861
 11.345000      -0.106892       0.021502       0.523801      -0.143590       0.523801      -0.287181
 11.350000      -0.104260       0.020778       0.529246      -0.146178       0.529246      -0.292357
 11.355000      -0.101600       0.020041       0.534519      -0.148694       0.534519      -0.297388
 11.360000      -0.098915       0.019291       0.539617      -0.151137       0.539617      -0.302273
 11.365000      -0.096204       0.018529       0.544540      -0.153505       0.544540      -0.307010
 11.370000      -0.093470       0.017756       0.549286      -0.155799       0.549286      -0.311598
 11.375000      -0.090712       0.016972       0.553853      -0.158017       0.553853      -0.316034
 11.380000      -0.087931       0.016176       0.558240      -0.160159       0.558240      -0.320319
 11.385000      -0.085130       0.015370       0.562446      -0.162224       0.562446      -0.324449
 11.390000      -0.082307       0.014554       0.566471      -0.164212       0.566471      -0.328424
 11.395000      -0.079465       0.013728       0.570312      -0.166122       0.570312      -0.332243
 11.400000      -0.076604       0.012893       0.573969      -0.167953       0.573969      -0.335905
 11.405000      -0.073726       0.012049       0.577441      -0.169704       0.577441      -0.339408
 11.410000      -0.070830       0.011196       0.580728      -0.171376       0.580728      -0.342752
 11.415000      -0.067919       0.010335       0.583827      -0.172967       0.583827      -0.345934
 11.420000      -0.064992       0.009466       0.586740      -0.174478       0.586740      -0.348956
 11.425000      -0.062052       0.008590       0.589464      -0.175907       0.589464      -0.351814
 11.430000      -0.059098       0.007707       0.592000      -0.177255       0.592000      -0.354510
 11.435000      -0.056132       0.006818       0.594347      -0.178521       0.594347      -0.357041
 11.440000      -0.053155       0.005922       0.596504      -0.179704       0.596504      -0.359408
 11.445000      -0.050167       0.005021       0.598472      -0.180804       0.598472      -0.361609
 11.450000      -0.047170       0.004114       0.600250      -0.181822       0.600250      -0.363644
 11.455000      -0.044165       0.003203       0.601837      -0.182756       0.601837      -0.365513
 11.460000      -0.041152       0.002287       0.603234      -0.183607       0.603234      -0.367215
 11.465000      -0.038133       0.001367       0.604440      -0.184374       0.604440      -0.368749
 11.470000      -0.035108       0.000443       0.605456      -0.185058       0.605456      -0.370115
 11.475000      -0.032079      -0.000483       0.606282      -0.185657       0.606282      -0.371314
 11.480000      -0.029046      -0.001413       0.606917      -0.186172       0.606917      -0.372344
 11.485000      -0.026010      -0.002345       0.607361      -0.186603       0.607361      -0.373206
 11.490000      -0.022973      -0.003279       0.607616      -0.186950       0.607616      -0.373900
 11.495000      -0.019934      -0.004214       0.607681      -0.187212       0.607681      -0.374424
 11.500000      -0.016896      -0.005151       0.607557      -0.187390       0.607557      -0.374780
 11.505000      -0.013859      -0.006088       0.607244      -0.187484       0.607244      -0.374968
 11.510000      -0.010824      -0.007026       0.606742      -0.187494       0.606742      -0.374988
 11.515000      -0.007792      -0.007963       0.606053      -0.187419       0.606053      -0.374839
 11.520000      -0.004764      -0.008900       0.605177      -0.187261       0.605177      -0.374522
 11.525000      -0.001740      -0.009835       0.604114      -0.187019       0.604114      -0.374037
 11.530000       0.001277      -0.010770       0.602865      -0.186693       0.602865      -0.373386
 11.535000       0.004288      -0.011702       0.601432      -0.186284       0.601432      -0.372567
 11.540000       0.007291      -0.012632       0.599814      -0.185791       0.599814      -0.371582
 11.545000       0.010286      -0.013560       0.598013      -0.185216       0.598013      -0.370432
 11.550000       0.013271      -0.014484       0.596030      -0.184558       0.596030      -0.369116
 11.555000       0.016246      -0.015405       0.593866      -0.183817       0.593866      -0.367635
 11.560000       0.019209      -0.016322       0.591522      -0.182995       0.591522      -0.365990
 11.565000       0.022161      -0.017235       0.588998      -0.182091       0.588998      -0.364183
 11.570000       0.025099      -0.018143       0.586297      -0.181106       0.586297      -0.362213
 11.575000       0.028023      -0.019046       0.583420      -0.180041       0.583420      -0.360081
 11.580000       0.030933      -0.019943       0.580367      -0.178895       0.580367      -0.357789
 11.585000       0.033827      -0.020835       0.577141      -0.177669       0.577141      -0.355338
 11.590000       0.036704      -0.021720       0.573742      -0.176364       0.573742      -0.352728
 11.595000       0.039564      -0.022598       0.570172      -0.174980       0.570172      -0.349960
 11.600000       0.042405      -0.023470       0.566433      -0.173518       0.566433      -0.347036
 11.605000       0.045228      -0.024333       0.562525      -0.171979       0.562525      -0.343957
 11.610000       0.048030      -0.025189       0.558452      -0.170362       0.558452      -0.340724
 11.615000       0.050812      -0.026037       0.554214      -0.168669       0.554214      -0.337339
 11.620000       0.053572      -0.026876       0.549813      -0.166901       0.549813      -0.333802
 11.625000       0.056310      -0.027706       0.545250      -0.165058       0.545250      -0.330115
 11.630000       0.059025      -0.028526       0.540529      -0.163140       0.540529      -0.326280
 11.635000       0.061715      -0.029337       0.535649      -0.161149       0.535649      -0.322298
 11.640000       0.064381      -0.030138       0.530614      -0.159085       0.530614      -0.318171
 11.645000       0.067021      -0.030928       0.525426      -0.156950       0.525426      -0.313900
 11.650000       0.069635      -0.031707       0.520085      -0.154743       0.520085      -0.309486
 11.655000       0.072222      -0.032475       0.514595      -0.152466       0.514595      -0.304932
 11.660000       0.074781      -0.033232       0.508957      -0.150120       0.508957      -0.300239
 11.665000       0.077311      -0.033976       0.503173      -0.147705       0.503173      -0.295409
 11.670000       0.079812      -0.034709       0.497245      -0.145222       0.497245      -0.290444
 11.675000       0.082283      -0.035428       0.491177      -0.142673       0.491177      -0.285346
 11.680000       0.084724      -0.036135       0.484969      -0.140058       0.484969      -0.280116
 11.685000       0.087133      -0.036829       0.478624      -0.137378       0.478624      -0.274756
 11.690000       0.089510      -0.037509       0.472144      -0.134634       0.472144      -0.269269
 11.695000       0.091854      -0.038175       0.465532      -0.131828       0.465532      -0.263656
 11.700000       0.094165      -0.038827       0.458790      -0.128960       0.458790      -0.257920
 11.705000       0.096441      -0.039465       0.451920      -0.126031       0.451920      -0.252062
 11.710000       0.098684      -0.040087       0.444924      -0.123043       0.444924      -0.246085
 11.715000       0.100891      -0.040695       0.437806      -0.119995       0.437806      -0.239991
 11.720000       0.103061      -0.041287       0.430568      -0.116891       0.430568      -0.233782
 11.725000       0.105196      -0.041864       0.423211      -0.113730       0.423211      -0.227460
 11.730000       0.107293      -0.042424       0.415739      -0.110514       0.415739      -0.221028
 11.735000       0.109353      -0.042969       0.408155      -0.107244       0.408155      -0.214488
 11.740000       0.111375      -0.043497       0.400460      -0.103921       0.400460      -0.207842
 11.745000       0.113358      -0.044008       0.392657      -0.100546       0.392657      -0.201093
 11.750000       0.115301      -0.044502       0.384749      -0.097121       0.384749      -0.194243
 11.755000       0.117205      -0.044979       0.376739      -0.093647       0.376739      -0.187294
 11.760000       0.119068      -0.045438       0.368628      -0.090125       0.368628      -0.180249
 11.765000       0.120891      -0.045880       0.360421      -0.086555       0.360421      -0.173111
 11.770000       0.122672      -0.046304       0.352120      -0.082941       0.352120      -0.165882
 11.775000       0.124412      -0.046710       0.343726      -0.079282       0.343726      -0.158564
 11.780000       0.126110      -0.047097       0.335244      -0.075580       0.335244      -0.151160
 11.785000       0.127764      -0.047465       0.326676      -0.071837       0.326676      -0.143674
 11.790000       0.129376      -0.047815       0.318025      -0.068053       0.318025      -0.136106
 11.795000       0.130945      -0.048146       0.309293      -0.064231       0.309293      -0.128461
 11.800000       0.132469      -0.048457       0.300483      -0.060370       0.300483      -0.120740
 11.805000       0.133949      -0.048749       0.291599      -0.056474       0.291599      -0.112947
 11.810000       0.135385      -0.049022       0.282643      -0.052542       0.282643      -0.105084
 11.815000       0.136776      -0.049275       0.273618      -0.048577       0.273618      -0.097154
 11.820000       0.138121      -0.049508       0.264526      -0.044580       0.264526      -0.089160
 11.825000       0.139421      -0.049720       0.255371      -0.040552       0.255371      -0.081104
 11.830000       0.140675      -0.049913       0.246156      -0.036495       0.246156      -0.072990
 11.835000       0.141882      -0.050085       0.236884      -0.032410       0.236884      -0.064820
 11.840000       0.143043      -0.050237       0.227557      -0.028298       0.227557      -0.056596
 11.845000       0.144158      -0.050368       0.218179      -0.024161       0.218179      -0.048323
 11.850000       0.145225      -0.050479       0.208752      -0.020001       0.208752      -0.040002
 11.855000       0.146245      -0.050568       0.199279      -0.015818       0.199279      -0.031637
 11.860000       0.147218      -0.050637       0.189764      -0.011615       0.189764      -0.023230
 11.865000       0.148143      -0.050684       0.180210      -0.007392       0.180210      -0.014784
 11.870000       0.149020      -0.050711       0.170619      -0.003152       0.170619      -0.006303
 11.875000       0.149849      -0.050716       0.160994       0.001105       0.160994       0.002210
 11.880000       0.150630      -0.050700       0.151339       0.005377       0.151339       0.010754
 11.885000       0.151362      -0.050662       0.141656       0.009662       0.141656       0.019324
 11.890000       0.152046      -0.050603       0.131949       0.013959       0.131949       0.027918
 11.895000       0.152682      -0.050522       0.122220       0.018266       0.122220       0.036533
 11.900000       0.153268      -0.050420       0.112473       0.022582       0.112473       0.045165
 11.905000       0.153806      -0.050297       0.102710       0.026906       0.102710       0.053811
 11.910000       0.154295      -0.050151       0.092935       0.031234       0.092935       0.062469
 11.915000       0.154736      -0.049984       0.083151       0.035567       0.083151       0.071135
 11.920000       0.155127      -0.049796       0.073360       0.039903       0.073360       0.079806
 11.925000       0.155469      -0.049585       0.063566       0.044239       0.063566       0.088479
 11.930000       0.155763      -0.049353       0.053772       0.048575       0.053772       0.097151
 11.935000       0.156007      -0.049100       0.043980       0.052909       0.043980       0.105818
 11.940000       0.156202      -0.048824       0.034194       0.057239       0.034194       0.114479
 11.945000       0.156349      -0.048527       0.024417       0.061564       0.024417       0.123129
 11.950000       0.156447      -0.048209       0.014652       0.065883       0.014652       0.131765
 11.955000       0.156495      -0.047868       0.004901       0.070193       0.004901       0.140385
 11.960000       0.156496      -0.047507      -0.004831       0.074493      -0.004831       0.148986
 11.965000       0.156447      -0.047123      -0.014543       0.078782      -0.014543       0.157564
 11.970000       0.156350      -0.046719      -0.024229       0.083058      -0.024229       0.166116
 11.975000       0.156205      -0.046293      -0.033888       0.087319      -0.033888       0.174639
 11.980000       0.156011      -0.045846      -0.043515       0.091565      -0.043515       0.183130
 11.985000       0.155770      -0.045377      -0.053106       0.095793      -0.053106       0.191586
 11.990000       0.155480      -0.044888      -0.062659       0.100003      -0.062659       0.200005
 11.995000       0.155143      -0.044377      -0.072170       0.104191      -0.072170       0.208383
 12.000000       0.154759      -0.043846      -0.081635       0.108358      -0.081635       0.216716
 12.005000       0.154327      -0.043294      -0.091051       0.112502      -0.091051       0.225003
 12.010000       0.153848      -0.042721      -0.100414       0.116620      -0.100414       0.233241
 12.015000       0.153323      -0.042128      -0.109721       0.120712      -0.109721       0.241425
 12.020000       0.152751      -0.041514      -0.118969       0.124777      -0.118969       0.249554
 12.025000       0.152133      -0.040880      -0.128155       0.128812      -0.128155       0.257624
 12.030000       0.151470      -0.040226      -0.137275       0.132816      -0.137275       0.265633
 12.035000       0.150761      -0.039552      -0.146325       0.136789      -0.146325       0.273577
 12.040000       0.150007      -0.038858      -0.155303       0.140728      -0.155303       0.281455
 12.045000       0.149208      -0.038145      -0.164206       0.144631      -0.164206       0.289263
 12.050000       0.148365      -0.037412      -0.173029       0.148499      -0.173029       0.296998
 12.055000       0.147478      -0.036660      -0.181771       0.152329      -0.181771       0.304658
 12.060000       0.146547      -0.035888      -0.190428       0.156120      -0.190428       0.312239
 12.065000       0.145574      -0.035098      -0.198997       0.159870      -0.198997       0.319740
 12.070000       0.144557      -0.034290      -0.207475       0.163579      -0.207475       0.327157
 12.075000       0.143499      -0.033463      -0.215858       0.167244      -0.215858       0.334489
 12.080000       0.142399      -0.032617      -0.224145       0.170866      -0.224145       0.341732
 12.085000       0.141258      -0.031754      -0.232332       0.174442      -0.232332       0.348883
 12.090000       0.140076      -0.030873      -0.240416       0.177971      -0.240416       0.355941
 12.095000       0.138854      -0.029975      -0.248394       0.181451      -0.248394       0.362903
 12.100000       0.137592      -0.029059      -0.256265       0.184883      -0.256265       0.369766
 12.105000       0.136291      -0.028126      -0.264024       0.188264      -0.264024       0.376528
 12.110000       0.134952      -0.027176      -0.271670       0.191593      -0.271670       0.383186
 12.115000       0.133575      -0.026210      -0.279199       0.194870      -0.279199       0.389739
 12.120000       0.132160      -0.025228      -0.286610       0.198092      -0.286610       0.396184
 12.125000       0.130709      -0.024229      -0.293900       0.201259      -0.293900       0.402518
 12.130000       0.129221      -0.023215      -0.301066       0.204370      -0.301066       0.408740
 12.135000       0.127698      -0.022186      -0.308105       0.207423      -0.308105       0.414847
 12.140000       0.126141      -0.021141      -0.315017       0.210419      -0.315017       0.420837
 12.145000       0.124548      -0.020081      -0.321797       0.213354      -0.321797       0.426708
 12.150000       0.122923      -0.019007      -0.328445       0.216229      -0.328445       0.432458
 12.155000       0.121264      -0.017919      -0.334957       0.219043      -0.334957       0.438086
 12.160000       0.119573      -0.016817      -0.341332       0.221794      -0.341332       0.443588
 12.165000       0.117851      -0.015701      -0.347568       0.224482      -0.347568       0.448963
 12.170000       0.116098      -0.014572      -0.353663       0.227105      -0.353663       0.454210
 12.175000       0.114315      -0.013430      -0.359615       0.229663      -0.359615       0.459326
 12.180000       0.112502      -0.012276      -0.365421       0.232155      -0.365421       0.464310
 12.185000       0.110661      -0.011109      -0.371080       0.234580      -0.371080       0.469159
 12.190000       0.108792      -0.009930      -0.376591       0.236937      -0.376591       0.473873
 12.195000       0.106895      -0.008740      -0.381951       0.239225      -0.381951       0.478450
 12.200000       0.104972      -0.007538      -0.387159       0.241444      -0.387159       0.482887
 12.205000       0.103024      -0.006325      -0.392214       0.243592      -0.392214       0.487184
 12.210000       0.101050      -0.005102      -0.397114       0.245670      -0.397114       0.491340
 12.215000       0.099053      -0.003869      -0.401857       0.247676      -0.401857       0.495352
 12.220000       0.097032      -0.002626      -0.406442       0.249609      -0.406442       0.499219
 12.225000       0.094989      -0.001373      -0.410867       0.251470      -0.410867       0.502940
 12.230000       0.092924      -0.000111      -0.415133       0.253257      -0.415133       0.506513
 12.235000       0.090838       0.001160      -0.419236       0.254969      -0.419236       0.509939
 12.240000       0.088732       0.002439      -0.423177       0.256607      -0.423177       0.513214
 12.245000       0.086606       0.003725      -0.426953       0.258169      -0.426953       0.516339
 12.250000       0.084462       0.005020      -0.430565       0.259656      -0.430565       0.519312
 12.255000       0.082301       0.006322      -0.434011       0.261066      -0.434011       0.522132
 12.260000       0.080123       0.007631      -0.437290       0.262399      -0.437290       0.524798
 12.265000       0.077928       0.008946      -0.440402       0.263655      -0.440402       0.527309
 12.270000       0.075719       0.010267      -0.443345       0.264832      -0.443345       0.529665
 12.275000       0.073495       0.011594      -0.446119       0.265932      -0.446119       0.531864
 12.280000       0.071258       0.012926      -0.448723       0.266953      -0.448723       0.533907
 12.285000       0.069008       0.014263      -0.451158       0.267896      -0.451158       0.535791
 12.290000       0.066747       0.015605      -0.453421       0.268759      -0.453421       0.537518
 12.295000       0.064474       0.016951      -0.455514       0.269542      -0.455514       0.539085
 12.300000       0.062192       0.018300      -0.457434       0.270246      -0.457434       0.540493
 12.305000       0.059900       0.019653      -0.459183       0.270870      -0.459183       0.541741
 12.310000       0.057600       0.021009      -0.460760       0.271414      -0.460760       0.542828
 12.315000       0.055293       0.022367      -0.462165       0.271878      -0.462165       0.543755
 12.320000       0.052979       0.023728      -0.463397       0.272261      -0.463397       0.544521
 12.325000       0.050659       0.025090      -0.464457       0.272563      -0.464457       0.545126
 12.330000       0.048335       0.026453      -0.465344       0.272785      -0.465344       0.545570
 12.335000       0.046006       0.027817      -0.466059       0.272926      -0.466059       0.545852
 12.340000       0.043674       0.029182      -0.466602       0.272986      -0.466602       0.545972
 12.345000       0.041340       0.030547      -0.466973       0.272965      -0.466973       0.545931
 12.350000       0.039005       0.031912      -0.467171       0.272864      -0.467171       0.545728
 12.355000       0.036669       0.033276      -0.467198       0.272682      -0.467198       0.545364
 12.360000       0.034333       0.034638      -0.467054       0.272419      -0.467054       0.544838
 12.365000       0.031999       0.036000      -0.466739       0.272076      -0.466739       0.544152
 12.370000       0.029666       0.037359      -0.466254       0.271652      -0.466254       0.543304
 12.375000       0.027336       0.038716      -0.465599       0.271148      -0.465599       0.542296
 12.380000       0.025010       0.040070      -0.464775       0.270564      -0.464775       0.541128
 12.385000       0.022689       0.041422      -0.463782       0.269900      -0.463782       0.539800
 12.390000       0.020373       0.042769      -0.462621       0.269156      -0.462621       0.538313
 12.395000       0.018063       0.044113      -0.461293       0.268333      -0.461293       0.536666
 12.400000       0.015760       0.045452      -0.459799       0.267431      -0.459799       0.534862
 12.405000       0.013465       0.046787      -0.458139       0.266450      -0.458139       0.532900
 12.410000       0.011179       0.048117      -0.456315       0.265391      -0.456315       0.530781
 12.415000       0.008902       0.049441      -0.454327       0.264253      -0.454327       0.528506
 12.420000       0.006636       0.050759      -0.452176       0.263038      -0.452176       0.526076
 12.425000       0.004381       0.052071      -0.449865       0.261746      -0.449865       0.523491
 12.430000       0.002138       0.053377      -0.447392       0.260376      -0.447392       0.520752
 12.435000      -0.000093       0.054675      -0.444761       0.258931      -0.444761       0.517861
 12.440000      -0.002310       0.055966      -0.441971       0.257409      -0.441971       0.514818
 12.445000      -0.004512       0.057249      -0.439025       0.255812      -0.439025       0.511624
 12.450000      -0.006700       0.058524      -0.435923       0.254140      -0.435923       0.508280
 12.455000      -0.008871       0.059790      -0.432668       0.252394      -0.432668       0.504788
 12.460000      -0.011026       0.061048      -0.429259       0.250574      -0.429259       0.501148
 12.465000      -0.013164       0.062296      -0.425700       0.248681      -0.425700       0.497363
 12.470000      -0.015283       0.063534      -0.421990       0.246716      -0.421990       0.493432
 12.475000      -0.017383       0.064763      -0.418133       0.244679      -0.418133       0.489358
 12.480000      -0.019464       0.065981      -0.414129       0.242571      -0.414129       0.485141
 12.485000      -0.021524       0.067188      -0.409980       0.240392      -0.409980       0.480784
